StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
3/6/2023 12:17,3/6/2023 12:22,IP Address,100,279,TRUE,3/6/2023 12:22,R_3PofXlYMYd8InKi,anonymous,PL,I consent,Male,No,Secondary Education,18 to 24 years,Zachodniopomorskie,Koszalin,0 – 43 339,Full-time or contract work in the private sector,Local religion,,5,Neither support nor oppose,Somewhat support,,,,,,,Don’t know/decline to answer,Very important,Very important,Somewhat agree,Neither agree nor disagree,Very peaceful,Somewhat peaceful,Neutral,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,A little,Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Very negative,Neutral,Somewhat positive,Neutral,Very helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Been close friends with a U.S. service member",,Yes,Not reliant at all,Yes,Somewhat reliant,No,Improved government respect for human rights,,Decreased security from foreign threats,,6-12 months,Somewhat positive,Three times,Maybe,Qual4159-0110-PolandStudy,PL,279,,,,dc25533e-545c-13ef-3dae-ac39c0600358,,{Invalid Expression},,,,,,,,14302052,32IvcHQEmvz07SuZ8iPJ1y,,,1,,,{Invalid Expression},497
3/6/2023 12:18,3/6/2023 12:23,IP Address,100,295,TRUE,3/6/2023 12:23,R_1E3S0EUfXonUjZo,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Ma?opolskie,My?lenice,74 063 – 93 937,Agriculture,Catholicism,,7,,,,,,,Strongly support,Strongly support,Neutral,Very important,Very important,Somewhat agree,Strongly Agree,Somewhat hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Very favorable,A lot,Very positive,Very favorable,Very positive,Somewhat positive,Very positive,Somewhat helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,No,,,Yes,Somewhat reliant,Yes,Somewhat reliant,Yes,Positive effect on economic activity,,Negative effect on economic activity,,1-3 years,Somewhat positive,One time,Yes,Qual4159-0110-PolandStudy,PL,295,,,,49054387-9de4-ef8c-73e5-147009b8462f,,{Invalid Expression},,,,,,,,14302052,3QkY6B7tqbwivPy495tZpT,,,1,,,{Invalid Expression},497
3/6/2023 12:16,3/6/2023 12:23,IP Address,100,417,TRUE,3/6/2023 12:23,R_22DZBy8zJVm31iR,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Mazowieckie,Siedlce (City),Decline to answer,Full-time or contract work in the private sector,Agnostic/Atheist,,5,,,Neither support nor oppose,Somewhat oppose,,,,,Very important,Very important,Somewhat important,Strongly disagree,Strongly Agree,Neutral,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Negative,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Somewhat unhelpful ,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,No,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,417,,,,5e66a3bc-3b50-a489-e5df-0b518686b498,,{Invalid Expression},,,,,,,,14302052,1J3sFrA6fAHJDiugdT4aiB,,,1,,,{Invalid Expression},497
3/6/2023 12:23,3/6/2023 12:27,IP Address,100,205,TRUE,3/6/2023 12:27,R_1dhLPZOrfTEagmw,anonymous,PL,I consent,Male,Yes,Higher Education (Master’s degree or higher),25 to 34 years,Podkarpackie,Przeworsk,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,8,Somewhat support,Somewhat support,,,,,,,Somewhat important,Neutral,Very important,Somewhat agree,Somewhat agree,Very peaceful,Somewhat peaceful,Neutral,Somewhat unfavorable,A little,Positive,Somewhat unfavorable,Neutral,A little,Negative,Somewhat favorable,Somewhat unfavorable,A lot,Negative,Somewhat favorable,Somewhat positive,Neutral,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat worsened the government’s respect for human rights,No,,,No,,,Yes,Somewhat reliant,No,,No,Improved government respect for human rights,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Somewhat positive,Three times,No,Qual4159-0110-PolandStudy,PL,205,,,,17c0005c-923e-859c-c406-dc92230a40a9,,{Invalid Expression},,,,,,,,14302052,6lGo5Kh0HWzOgwjhQeMUSE,,,1,,,{Invalid Expression},497
3/6/2023 12:16,3/6/2023 12:32,IP Address,100,938,TRUE,3/6/2023 12:32,R_2xwMLy4J3S9qQyx,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Pomorskie,Bytów,0 – 43 339,Other sources,Catholicism,,6,,,Strongly support,Neither support nor oppose,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Very hostile,Neutral,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat unfavorable,Don’t know/Decline to answer,Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Very favorable,Very positive,Neutral,Somewhat positive,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,Don’t know/Decline to answer,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,938,,,,cb617c08-a291-3f14-5427-79f77806896e,,{Invalid Expression},,,,,,,,14302052,08tlPE1uKiXFlpG4WAC3dg,,,1,,,{Invalid Expression},497
3/6/2023 12:30,3/6/2023 12:34,IP Address,100,250,TRUE,3/6/2023 12:34,R_2xFUMN4X9C635cx,anonymous,PL,I consent,Male,Yes,Secondary Education,25 to 34 years,Podkarpackie,Krosno,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,7,,,Somewhat support,Strongly support,,,,,Somewhat important,Neutral,Very important,Strongly Agree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat unfavorable,Very favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Somewhat unfavorable,A little,Very positive,Somewhat favorable,Very positive,Neutral,Neutral,Very helpful,Somewhat helpful ,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,Yes,"Did business with a U.S. service member, such as selling them something or buying something from them,Interacted with a U.S. service member in a recurring social setting, such as a house of worship, sports club, school, etc.,Had a U.S. service member as a spouse or domestic partner",,Yes,Somewhat reliant,Yes,Somewhat reliant,Yes,Improved government respect for human rights,,Decreased security from foreign threats,,As long as needed ,Somewhat positive,Two times,Yes,Qual4159-0110-PolandStudy,PL,250,,,,96008b75-7ea2-6f26-3c7a-f3296fc64f8a,,{Invalid Expression},,,,,,,,14302052,0xDAckPEQCjXQy64CC6sHu,,,1,,,{Invalid Expression},497
3/6/2023 12:27,3/6/2023 12:36,IP Address,100,520,TRUE,3/6/2023 12:36,R_2Ra0nKGILHWsNQH,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Podkarpackie,Jas?o,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,10,,,,,,,Strongly support,Somewhat oppose,Very important,Very important,Very important,Somewhat disagree,Strongly Agree,Very hostile,Neutral,Somewhat favorable,Very favorable,A lot,Positive,Very favorable,Neutral,A little,Neither Positive nor Negative,Neutral,Neutral,A little,Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,Don’t know/Decline to answer,,No,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,520,,,,0a4d0edd-7795-da69-2472-96cf467453c2,,{Invalid Expression},,,,,,,,14302052,6JM9rAsluZrzRa1VKSesDm,,,1,,,{Invalid Expression},497
3/6/2023 12:30,3/6/2023 12:36,IP Address,100,353,TRUE,3/6/2023 12:36,R_3GBr2mYaKRGWdND,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Mazowieckie,Garwolin,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,6,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Somewhat hostile,Somewhat hostile,Very favorable,Neutral,A little,Negative,Very unfavorable,Very unfavorable,Don’t know/Decline to answer,Very positive,Somewhat favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Somewhat positive,Don’t know/Decline to answer,Somewhat unhelpful,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Had a U.S. service member as a spouse or domestic partner",,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Had a U.S. service member as a family member (other than a spouse)",,Yes,Very reliant,Yes,Very reliant,Yes,Don’t know / Decline to answer,,Don’t know / Decline to answer,,1-3 years,Somewhat negative,Two times,Maybe,Qual4159-0110-PolandStudy,PL,353,,,,8b964f1c-b1f6-4524-2f09-685fcb074447,,{Invalid Expression},,,,,,,,14302052,0UxaGcUbo4GSDkmaDyMowt,,,1,,,{Invalid Expression},497
3/6/2023 12:20,3/6/2023 12:40,IP Address,100,1220,TRUE,3/6/2023 12:40,R_3izmXYg3RD9x1iW,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Pomorskie,Gda?sk,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,4,,,,,Somewhat support,Somewhat oppose,,,Somewhat important,Very important,Very important,Somewhat disagree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Neutral,A lot,Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,Yes,Not reliant at all,No,,Yes,Greater security from foreign threats,,Increased crime,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,1220,,,,9dfba60b-d4eb-3899-bb78-82b2f9e83b5f,,{Invalid Expression},,,,,,,,14302052,0OhhIBbYpkJc0KK1Dl6vfn,,,1,,,{Invalid Expression},497
3/6/2023 12:39,3/6/2023 12:45,IP Address,100,373,TRUE,3/6/2023 12:45,R_1gnIbbUXYrgw53b,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Kujawsko-Pomorskie,Grudzi?dz,Decline to answer,Full-time or contract work in the government or public sector,Catholicism,,6,Somewhat support,Somewhat support,,,,,,,Neutral,Somewhat important,Somewhat important,Somewhat agree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,373,,,,42af5f94-4987-b6fb-0db6-0b3f235a1a5e,,{Invalid Expression},,,,,,,,14302052,1QZ48XIui7RZlX5BMvPKiY,,,1,,,{Invalid Expression},497
3/6/2023 12:37,3/6/2023 12:47,IP Address,100,632,TRUE,3/6/2023 12:47,R_3MldF1qc1jSo8GS,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Pomorskie,Cz?uchów,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,8,,,,,,,Neither support nor oppose,Somewhat oppose,Somewhat important,Very important,Very important,Somewhat disagree,Strongly Agree,Very hostile,Neutral,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Somewhat unfavorable,A little,Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,Yes,Not reliant at all,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,632,,,,beb4c9d9-6be7-007e-4bc3-e5ffb282908c,,{Invalid Expression},,,,,,,,14302052,3IxzrLJ4sXMwc4IP7QcbkU,,,1,,,{Invalid Expression},497
3/6/2023 12:46,3/6/2023 12:55,IP Address,100,545,TRUE,3/6/2023 12:55,R_3oBiwf3EApzdlVU,anonymous,PL,I consent,Male,Yes,Higher Education (Master’s degree or higher),25 to 34 years,Ma?opolskie,Kraków (City),Decline to answer,Self-employed (non-agricultural),Catholicism,,5,,,Somewhat support,Neither support nor oppose,,,,,Somewhat important,Very important,Somewhat important,Somewhat agree,Somewhat agree,Very hostile,Neutral,Somewhat favorable,Somewhat favorable,Some,Positive,Don’t know/Decline to answer,Somewhat unfavorable,A little,Negative,Don’t know/Decline to answer,Somewhat favorable,Some,Positive,Very favorable,Very positive,Somewhat positive,Somewhat positive,Very helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,545,,,,4bef40a4-e5fe-1bce-180d-285e8ed40d37,,{Invalid Expression},,,,,,,,14302052,1Q1EUps4WKs0n3O5eLHd0o,,,1,,,{Invalid Expression},497
3/6/2023 12:54,3/6/2023 12:58,IP Address,100,255,TRUE,3/6/2023 12:58,R_10pjtUwd2zokNag,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),25 to 34 years,Lubuskie,Nowa Sól,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,9,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Somewhat disagree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,A lot,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,255,,,,f7ccbf8f-af9e-d63a-f49c-67431315ef46,,{Invalid Expression},,,,,,,,14302052,4NFXvIkOoyb7128tHOZS7U,,,1,,,{Invalid Expression},497
3/6/2023 12:45,3/6/2023 13:02,IP Address,100,978,TRUE,3/6/2023 13:02,R_3fH8cgzYx10FBLr,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Ma?opolskie,My?lenice,43 340 – 57 187,Full-time or contract work in the government or public sector,Catholicism,,5,,,,,Somewhat support,Somewhat support,,,Neutral,Neutral,Neutral,Strongly disagree,Somewhat disagree,Very hostile,Somewhat peaceful,Neutral,Somewhat favorable,A little,Positive,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,Changing the behavior and/or policies of the government of Poland,,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,978,,,,58365395-665c-d978-505b-389128845a0d,,{Invalid Expression},,,,,,,,14302052,7H2TkURFTGMJPycTHdZ0NP,,,1,,,{Invalid Expression},497
3/6/2023 13:02,3/6/2023 13:07,IP Address,100,306,TRUE,3/6/2023 13:07,R_2WI3eIePP8ak0LS,anonymous,EN,I consent,Male,Yes,Higher Education (Master’s degree or higher),25 to 34 years,Dolno?l?skie,Wroc?aw (City),43 340 – 57 187,Full-time or contract work in the private sector,Protestantism,,1,Neither support nor oppose,Neither support nor oppose,,,,,,,Neutral,Neutral,Neutral,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Neutral,Neutral,None,Neither Positive nor Negative,Neutral,Neutral,None,Neither Positive nor Negative,Neutral,Neutral,None,Neither Positive nor Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Support for Polish democracy,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,EN,306,,,,335fb87e-971d-8ec9-2780-c3cadb6598a1,,{Invalid Expression},,,,,,,,14302052,1IoGeHN2UewQo86559jbt6,,,1,,,{Invalid Expression},497
3/6/2023 13:08,3/6/2023 13:15,IP Address,100,398,TRUE,3/6/2023 13:15,R_1ez6vPwocJCoBoG,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,?l?skie,Racibórz,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,5,,,,,Somewhat support,Neither support nor oppose,,,Somewhat important,Somewhat important,Somewhat important,Strongly disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Somewhat positive,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,No,Don’t know / Decline to answer,,No drawback,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,398,,,,ce9a0b93-3724-b74d-1044-d4ca07bf60e1,,{Invalid Expression},,,,,,,,14302052,2GNNooLq4pXCRn6fGd7GHR,,,1,,,{Invalid Expression},497
